ID,Fraction_ID,Envelope_num,Mass,MonoMz,Charge,Intensity,mzLo,mzHi,rtLo,rtHi,color,opacity,promex_score
11249,0,1,15294.7,765.741,20,160080,765.741,766.793,120.71,120.71,#FF0000,0.1,-757.001
11250,0,1,3103.94,776.991,4,160077,776.891,778.595,141.855,141.855,#FF0000,0.1,-461.613
11251,0,1,12982.2,866.491,15,160077,866.524,867.66,153.403,153.403,#FF0000,0.1,-715.209
11252,0,1,16240.3,707.108,23,160074,707.138,708.079,123.725,123.725,#FF0000,0.1,-616.482
11253,0,1,5109.51,639.696,8,160063,639.596,640.924,134.816,134.816,#FF0000,0.1,-372.523
11254,0,2,2647.84,442.314,6,164746,442.214,443.25,96.6065,97.2682,#FF0000,0.1,-1065.18
11255,0,1,2689.03,897.352,3,160038,897.252,899.457,127.912,127.912,#FF0000,0.1,-429.029
11256,0,1,4706.2,673.321,7,160029,673.221,674.567,137.383,137.383,#FF0000,0.1,-357.711
11257,0,1,4909.38,982.884,5,160015,982.784,984.587,127.912,127.912,#FF0000,0.1,-361.005
11258,0,2,9781.25,816.111,12,265406,816.095,817.297,143.708,146.422,#FF0000,0.1,-511.168
11259,0,1,4259.14,1420.72,3,159915,1420.62,1423.16,149.389,149.389,#FF0000,0.1,-1216.58
11260,0,1,5364.38,488.678,11,159847,488.578,489.598,0.4115,0.4115,#FF0000,0.1,-1427.67
11261,0,2,20521.6,708.649,29,280707,708.688,709.544,154.216,159.34,#FF0000,0.1,-713.089
11262,0,1,7000.91,778.887,9,159796,778.787,780.101,149.389,149.389,#FF0000,0.1,-479.005
11263,0,1,5406.23,773.326,7,159794,773.226,774.715,141.855,141.855,#FF0000,0.1,-446.368
11264,0,3,21745.7,806.404,27,281940,806.49,807.396,169.787,186.27,#FF0000,0.1,-824.941
11264,0,1,21745.7,725.865,30,71797.9,725.932,726.767,166.538,166.538,#FF0000,0.1,-824.941
11265,0,1,12873.9,758.293,17,159774,758.311,759.337,146.077,146.077,#FF0000,0.1,-461.927
11266,0,1,659.673,660.68,1,159702,660.58,662.786,128.751,128.751,#FF0000,0.1,-357.094
11267,0,1,7988.08,888.572,9,159668,888.472,890.008,143.708,143.708,#FF0000,0.1,-687.445
11268,0,1,1249.95,625.981,2,159655,625.881,627.585,138.961,138.961,#FF0000,0.1,-356.597
11269,0,1,2756.08,690.027,4,159636,689.927,691.63,127.912,127.912,#FF0000,0.1,-352.631
11270,0,1,1963.66,982.838,2,159540,982.738,985.444,134.352,134.352,#FF0000,0.1,-572.464
11271,0,1,17040.7,711.038,24,159516,711.063,711.973,147.942,147.942,#FF0000,0.1,-742.17
11272,0,1,901.054,902.061,1,159505,901.961,905.169,135.876,135.876,#FF0000,0.1,-363.741
11273,0,1,3775.81,1259.61,3,159468,1259.51,1262.05,153.761,153.761,#FF0000,0.1,-712.853
11274,0,1,1554.49,778.25,2,159456,778.15,780.354,125.648,125.648,#FF0000,0.1,-343.725
11275,0,1,3162.45,1055.16,3,159406,1055.06,1057.26,128.305,128.305,#FF0000,0.1,-403.546
11276,0,1,12198.4,1017.54,12,149508,1017.53,1018.98,143.003,143.003,#FF0000,0.1,-67.3039
11276,0,1,12198.4,939.349,13,159369,939.326,940.682,148.479,148.479,#FF0000,0.1,-67.3039
11277,0,1,19155.9,871.732,22,159353,871.814,872.835,162.151,162.151,#FF0000,0.1,-727.025
11278,0,1,882.884,883.891,1,159323,883.791,886.999,125.313,125.313,#FF0000,0.1,-353.198
11279,0,2,23646.4,1029.11,23,288968,1029.27,1030.34,167.178,167.833,#FF0000,0.1,-362.524
11280,0,1,1661.16,831.586,2,159299,831.486,833.69,135.544,135.544,#FF0000,0.1,-692.754
11281,0,1,5794.72,828.824,7,159228,828.724,830.213,143.708,143.708,#FF0000,0.1,-902.61
11282,0,1,7457.92,933.248,8,159158,933.148,934.726,143.708,143.708,#FF0000,0.1,-424.156
11283,0,1,22570.9,836.965,27,41353.1,837.051,837.993,182.3,182.3,#FF0000,0.1,-1035.27
11283,0,1,22570.9,807.11,28,159155,807.189,808.105,189.558,189.558,#FF0000,0.1,-1035.27
11284,0,1,9381.42,1043.39,9,57075.7,1043.4,1044.94,144.124,144.124,#FF0000,0.1,-486.589
11284,0,1,9381.42,722.655,13,159151,722.632,723.758,147.551,147.551,#FF0000,0.1,-486.589
11285,0,2,12373.8,884.853,14,223243,884.825,886.099,120.15,124.599,#FF0000,0.1,-446.427
11286,0,1,13189.1,880.277,15,117281,880.311,881.513,151.476,151.476,#FF0000,0.1,-442.602
11286,0,1,13189.1,776.834,17,159128,776.852,777.936,147.151,147.151,#FF0000,0.1,-442.602
11287,0,1,18556.9,1031.95,18,159086,1032.07,1033.27,151.955,151.955,#FF0000,0.1,-759.945
11288,0,1,9074.23,699.025,13,159016,699.002,700.127,144.513,144.513,#FF0000,0.1,-426.432
11289,0,1,2797.8,400.693,7,159001,400.593,401.652,0.4115,0.4115,#FF0000,0.1,-438.998
11290,0,1,13716.9,858.313,16,158954,858.339,859.479,146.762,146.762,#FF0000,0.1,-385.155
11291,0,2,10598.7,816.29,13,241855,816.268,817.47,147.551,160.465,#FF0000,0.1,-361.161
11291,0,2,10598.7,624.459,17,205666,624.418,625.385,151.034,157.618,#FF0000,0.1,-361.161
11292,0,2,7187.27,1027.76,7,202873,1027.66,1029.44,159.34,161.524,#FF0000,0.1,-1145.21
11293,0,1,16503.5,688.654,24,158915,688.68,689.59,142.656,142.656,#FF0000,0.1,-365.797
11294,0,1,4452.73,891.554,5,158908,891.454,893.258,142.32,142.32,#FF0000,0.1,-447.266
11294,0,1,4452.73,743.13,6,104129,743.03,744.566,140.816,140.816,#FF0000,0.1,-447.266
11295,0,1,4572.8,1144.21,4,158891,1144.11,1146.31,127.061,127.061,#FF0000,0.1,-983.739
11296,0,1,3660.43,733.093,5,158879,732.993,734.597,125.313,125.313,#FF0000,0.1,-688.71
11297,0,1,12740.2,671.542,19,158854,671.548,672.487,150.256,150.256,#FF0000,0.1,-478.314
11298,0,1,3506.16,877.548,4,158785,877.448,879.402,135.876,135.876,#FF0000,0.1,-383.974
11299,0,1,1276.28,1277.28,1,158782,1277.18,1280.39,125.985,125.985,#FF0000,0.1,-352.516
11300,0,1,9411.05,785.262,12,158726,785.245,786.448,144.124,144.124,#FF0000,0.1,-353.442
11301,0,1,7814.83,782.49,10,158709,782.39,783.793,142.656,142.656,#FF0000,0.1,-448.023
11302,0,1,1026.04,1027.05,1,158672,1026.95,1030.16,147.151,147.151,#FF0000,0.1,-900.599
11303,0,1,3720.47,931.126,4,158637,931.026,932.98,142.656,142.656,#FF0000,0.1,-570.733
11303,0,1,3720.47,621.086,6,48869.7,620.986,622.356,147.551,147.551,#FF0000,0.1,-570.733
11304,0,1,3671.41,735.289,5,158607,735.189,736.792,136.261,136.261,#FF0000,0.1,-779.189
11305,0,2,1037.22,1038.23,1,316570,1038.13,1041.33,135.876,139.637,#FF0000,0.1,-342.198
11306,0,1,2648.84,663.217,4,158575,663.117,664.57,31.147,31.147,#FF0000,0.1,-672.61
11307,0,1,2933.22,734.313,4,158574,734.213,735.917,140.435,140.435,#FF0000,0.1,-348.204
11308,0,1,4508.62,645.096,7,158544,644.996,646.342,136.261,136.261,#FF0000,0.1,-503.768
11309,0,1,7242.66,659.431,11,158508,659.331,660.533,147.942,147.942,#FF0000,0.1,-738.148
11310,0,1,2049.18,1025.6,2,158484,1025.5,1028.2,136.261,136.261,#FF0000,0.1,-370.533
11311,0,1,22290.4,1014.21,22,46226.1,1014.33,1015.45,188.9,188.9,#FF0000,0.1,-362.044
11311,0,1,22290.4,929.774,24,54853.1,929.883,930.918,188.242,188.242,#FF0000,0.1,-362.044
11311,0,2,22290.4,858.33,26,252046,858.423,859.394,188.9,189.558,#FF0000,0.1,-362.044
11311,0,1,22290.4,744.02,30,71777.2,744.088,744.956,188.242,188.242,#FF0000,0.1,-362.044
11312,0,1,10236.5,1138.4,9,87449.4,1138.41,1140.06,149.389,149.389,#FF0000,0.1,-427.671
11312,0,1,10236.5,683.44,15,158440,683.407,684.476,146.762,146.762,#FF0000,0.1,-427.671
11313,0,1,8246.63,1031.84,8,158428,1031.74,1033.44,135.876,135.876,#FF0000,0.1,-467.546
11314,0,1,17702.5,886.134,20,23490.5,886.185,887.287,182.963,182.963,#FF0000,0.1,-730.78
11314,0,1,17702.5,770.683,23,158427,770.714,771.698,189.558,189.558,#FF0000,0.1,-730.78
11314,0,1,17702.5,738.613,24,18329.5,738.639,739.59,179.642,179.642,#FF0000,0.1,-730.78
11315,0,1,4158.89,1040.73,4,158426,1040.63,1042.58,125.313,125.313,#FF0000,0.1,-472.446
11316,0,1,7115.6,791.63,9,158375,791.53,792.955,125.648,125.648,#FF0000,0.1,-561.184
11317,0,1,12210,815.006,15,158372,814.973,816.175,162.752,162.752,#FF0000,0.1,-295.379
11317,0,1,12210,764.131,16,76659.2,764.094,765.234,159.882,159.882,#FF0000,0.1,-295.379
11318,0,1,13528.3,796.789,17,158331,796.807,797.891,147.151,147.151,#FF0000,0.1,-363.51
11319,0,1,13697.8,806.759,17,158329,806.777,807.862,124.599,124.599,#FF0000,0.1,-720.393
11320,0,1,5668.23,630.81,9,158324,630.71,631.913,122.995,122.995,#FF0000,0.1,-378.925
11321,0,1,4567.89,914.585,5,158293,914.485,916.288,134.352,134.352,#FF0000,0.1,-647.713
11322,0,1,8644,721.341,12,158265,721.241,722.443,141.368,141.368,#FF0000,0.1,-750.387
11323,0,1,20081,744.747,27,158207,744.796,745.701,147.942,147.942,#FF0000,0.1,-645.639
11324,0,1,3430.35,687.078,5,158156,686.978,688.381,136.261,136.261,#FF0000,0.1,-404.412
11325,0,1,12786.1,711.345,18,158153,711.356,712.336,153.403,153.403,#FF0000,0.1,-459.805
11326,0,1,20140.6,775.645,26,158138,775.699,776.632,149.903,149.903,#FF0000,0.1,-653.292
11327,0,1,16657.2,758.153,22,158136,758.19,759.164,153.761,153.761,#FF0000,0.1,-712.576
11328,0,2,12334,882.007,14,193336,881.979,883.253,117.739,120.15,#FF0000,0.1,-419.583
11329,0,1,18464,880.247,21,158085,880.338,881.398,150.256,150.256,#FF0000,0.1,-586.215
11330,0,1,17774.8,711.999,25,158083,712.019,712.941,153.403,153.403,#FF0000,0.1,-508.58
11331,0,1,2519.17,840.732,3,158076,840.632,842.503,137.868,137.868,#FF0000,0.1,-500.595
11332,0,1,3388.81,678.77,5,158045,678.67,680.072,127.912,127.912,#FF0000,0.1,-361.636
11333,0,1,10914.7,993.254,11,157995,993.245,994.721,0.4115,0.4115,#FF0000,0.1,-1008.09
11334,0,1,1452.36,727.187,2,157984,727.087,729.293,140.435,140.435,#FF0000,0.1,-347.183
11335,0,1,7151.63,716.17,10,157977,716.07,717.373,142.656,142.656,#FF0000,0.1,-396.333
11336,0,1,4581.78,917.363,5,157970,917.263,919.067,132.168,132.168,#FF0000,0.1,-604.527
11337,0,1,24420.8,815.033,30,157909,815.134,816.036,156.218,156.218,#FF0000,0.1,-465.317
11338,0,1,5808.5,727.07,8,157859,726.97,728.298,145.09,145.09,#FF0000,0.1,-359.069
11339,0,1,9629.77,741.759,13,157856,741.736,742.861,143.003,143.003,#FF0000,0.1,-761.187
11340,0,2,1908.07,955.041,2,274390,954.941,957.647,137.383,141.368,#FF0000,0.1,-363.093
11341,0,1,7897.94,878.556,9,157790,878.456,879.992,123.725,123.725,#FF0000,0.1,-721.289
11342,0,1,7335.32,816.043,9,157790,815.943,817.368,142.656,142.656,#FF0000,0.1,-403.405
11343,0,1,10712.4,715.166,15,118275,715.133,716.202,142.656,142.656,#FF0000,0.1,-917.107
11343,0,3,10712.4,670.532,16,406440,670.494,671.509,146.762,147.942,#FF0000,0.1,-917.107
11344,0,1,3425.83,1142.95,3,157724,1142.85,1145.06,127.061,127.061,#FF0000,0.1,-735.213
11345,0,1,3248.4,1625.21,2,157716,1625.11,1628.31,130.463,130.463,#FF0000,0.1,-789.897
11346,0,1,7867.77,716.259,11,157673,716.159,717.453,143.708,143.708,#FF0000,0.1,-402.927
11347,0,1,2079.53,694.185,3,157659,694.085,695.956,128.305,128.305,#FF0000,0.1,-350.71
11348,0,1,6899.81,690.988,10,157620,690.888,692.091,136.261,136.261,#FF0000,0.1,-757.985
11349,0,1,7917.98,720.823,11,157590,720.723,722.017,129.083,129.083,#FF0000,0.1,-521.274
11350,0,1,10357,740.796,14,157582,740.767,741.898,140.816,140.816,#FF0000,0.1,-1166.77
11351,0,1,3898.46,780.699,5,157541,780.599,782.202,127.912,127.912,#FF0000,0.1,-356.461
11352,0,1,8789.73,800.074,11,157457,799.974,801.267,155.172,155.172,#FF0000,0.1,-585.583
11352,0,1,8789.73,733.485,12,34913,733.385,734.587,157.618,157.618,#FF0000,0.1,-585.583
11353,0,1,7750.68,776.075,10,157452,775.975,777.278,144.124,144.124,#FF0000,0.1,-765.094
11354,0,1,8639.12,864.92,10,157434,864.82,866.223,156.218,156.218,#FF0000,0.1,-631.6
11355,0,1,10410.5,947.415,11,157415,947.406,948.791,149.389,149.389,#FF0000,0.1,-718.916
11355,0,1,10410.5,744.613,14,142225,744.585,745.716,150.256,150.256,#FF0000,0.1,-718.916
11356,0,1,9642.29,965.236,10,157325,965.237,966.64,0.4115,0.4115,#FF0000,0.1,-745.875
11357,0,1,4548.58,910.723,5,157286,910.623,912.427,141.368,141.368,#FF0000,0.1,-443.125
11358,0,1,21668.9,834.426,26,89720.1,834.519,835.451,167.833,167.833,#FF0000,0.1,-242.151
11358,0,1,21668.9,803.558,27,157263,803.644,804.549,159.34,159.34,#FF0000,0.1,-242.151
11358,0,1,21668.9,748.21,29,100306,748.283,749.14,167.833,167.833,#FF0000,0.1,-242.151
11359,0,1,23536,1024.31,23,157238,1024.47,1025.54,161.524,161.524,#FF0000,0.1,-412.143
11360,0,1,23393.7,936.757,25,75626.7,936.897,937.899,169.123,169.123,#FF0000,0.1,-549.73
11360,0,3,23393.7,836.498,28,363302,836.613,837.529,167.178,176.327,#FF0000,0.1,-549.73
11360,0,1,23393.7,780.798,30,58786.7,780.899,781.767,182.3,182.3,#FF0000,0.1,-549.73
11361,0,1,16215.2,811.769,20,157163,811.819,812.871,122.242,122.242,#FF0000,0.1,-400.439
11362,0,1,22090,819.157,27,157152,819.243,820.185,151.476,151.476,#FF0000,0.1,-648.921
11363,0,1,21877.9,755.417,29,157151,755.49,756.381,123.725,123.725,#FF0000,0.1,-692.41
11364,0,1,7014.55,780.402,9,157148,780.302,781.616,127.533,127.533,#FF0000,0.1,-374.574
11365,0,1,21243.9,709.138,30,157117,709.205,710.04,148.479,148.479,#FF0000,0.1,-717.056
11366,0,1,6733.96,842.752,8,157116,842.652,844.105,140.435,140.435,#FF0000,0.1,-413.484
11367,0,1,10162.9,847.912,12,157113,847.896,849.182,123.725,123.725,#FF0000,0.1,-443.797
11368,0,2,7958.14,885.245,9,195837,885.145,886.681,121.197,126.674,#FF0000,0.1,-439.362
11369,0,2,10768.9,599.281,18,287028,599.237,600.161,122.65,124.108,#FF0000,0.1,-431.213
11370,0,1,3124.46,782.123,4,157078,782.023,783.727,147.151,147.151,#FF0000,0.1,-410.365
11371,0,1,2133.18,712.066,3,157064,711.966,713.836,136.261,136.261,#FF0000,0.1,-393.287
11372,0,1,15137.4,757.876,20,133113,757.876,758.928,148.479,148.479,#FF0000,0.1,-719.944
11372,0,1,15137.4,659.154,23,157033,659.141,660.082,149.903,149.903,#FF0000,0.1,-719.944
11373,0,1,11410.3,1268.82,9,157017,1268.83,1270.59,148.863,148.863,#FF0000,0.1,-471.26
11374,0,1,20510.4,684.689,30,157002,684.722,685.557,149.903,149.903,#FF0000,0.1,-431.714
11375,0,1,9431.38,786.955,12,156997,786.939,788.141,140.816,140.816,#FF0000,0.1,-692.276
11376,0,1,15374.5,699.85,22,156978,699.842,700.816,149.389,149.389,#FF0000,0.1,-735.749
11377,0,1,5417.58,903.937,6,156949,903.837,905.54,143.003,143.003,#FF0000,0.1,-669.567
11378,0,1,4989.73,624.723,8,156949,624.623,625.826,147.551,147.551,#FF0000,0.1,-352.994
11379,0,2,10473.8,953.167,11,135320,953.158,954.542,151.955,155.691,#FF0000,0.1,-185.377
11379,0,1,10473.8,873.82,12,156895,873.804,875.089,158.752,158.752,#FF0000,0.1,-185.377
11379,0,1,10473.8,749.132,14,153472,749.104,750.235,160.465,160.465,#FF0000,0.1,-185.377
11380,0,1,7291.13,730.12,10,156867,730.02,731.323,137.012,137.012,#FF0000,0.1,-705.847
11381,0,2,2927.73,732.939,4,297452,732.839,734.542,127.533,128.305,#FF0000,0.1,-376.402
11382,0,1,5454.73,780.254,7,156853,780.154,781.643,142.656,142.656,#FF0000,0.1,-807.068
11383,0,1,12074.6,805.978,15,156853,805.945,807.147,160.465,160.465,#FF0000,0.1,-391.9
11384,0,1,9442.49,859.415,11,156849,859.406,860.7,146.077,146.077,#FF0000,0.1,-515.814
11385,0,1,20668.5,713.713,29,156810,713.751,714.642,142.656,142.656,#FF0000,0.1,-730.544
11386,0,1,1540.12,771.07,2,156676,770.97,773.174,138.253,138.253,#FF0000,0.1,-355.294
11387,0,2,5292.93,883.162,6,290435,883.062,884.766,135.213,137.383,#FF0000,0.1,-389.175
11388,0,1,3183.87,531.652,6,156576,531.552,532.755,108.499,108.499,#FF0000,0.1,-984.941
11389,0,1,8138.98,1018.38,8,156501,1018.28,1019.98,141.368,141.368,#FF0000,0.1,-810.175
11389,0,1,8138.98,905.339,9,115727,905.239,906.775,144.124,144.124,#FF0000,0.1,-810.175
11390,0,1,12971.3,764.023,17,156496,764.041,765.067,147.942,147.942,#FF0000,0.1,-382.415
11391,0,1,1958.92,653.979,3,156475,653.879,655.75,134.816,134.816,#FF0000,0.1,-342.848
11392,0,1,13563.1,798.839,17,156321,798.857,799.942,146.762,146.762,#FF0000,0.1,-849.63
11393,0,1,12131.1,934.169,13,156296,934.146,935.503,150.642,150.642,#FF0000,0.1,-423.967
11394,0,1,1905.07,953.54,2,156284,953.44,956.145,141.855,141.855,#FF0000,0.1,-353.335
11395,0,3,8016.49,729.779,11,392821,729.679,730.973,146.077,150.256,#FF0000,0.1,-807.268
11396,0,1,9622.71,875.799,11,156259,875.79,877.083,153.403,153.403,#FF0000,0.1,-887.511
11397,0,1,12377,953.081,13,156257,953.058,954.415,145.09,145.09,#FF0000,0.1,-1283.8
11398,0,1,10703,765.508,14,156168,765.48,766.611,143.708,143.708,#FF0000,0.1,-924.488
11399,0,1,824.833,825.84,1,156147,825.74,827.946,130.113,130.113,#FF0000,0.1,-356.304
11400,0,1,15521,863.285,18,156132,863.352,864.443,124.599,124.599,#FF0000,0.1,-369.181
11401,0,1,6516.74,815.6,8,156096,815.5,816.953,151.034,151.034,#FF0000,0.1,-393.889
11402,0,1,8150.79,741.988,11,156095,741.888,743.181,143.003,143.003,#FF0000,0.1,-713.793
11403,0,1,18214.8,701.577,26,156091,701.631,702.486,151.955,151.955,#FF0000,0.1,-450.853
11404,0,1,4238.17,1060.55,4,156080,1060.45,1062.4,123.378,123.378,#FF0000,0.1,-877.348
11405,0,1,19847.2,863.929,23,156070,864.003,865.031,153.403,153.403,#FF0000,0.1,-815.848
11406,0,1,2276.28,759.767,3,156046,759.667,761.537,156.76,156.76,#FF0000,0.1,-359.196
11407,0,1,5181.28,741.19,7,156042,741.09,742.579,125.648,125.648,#FF0000,0.1,-658.29
11408,0,2,1618.78,1619.78,1,276637,1619.68,1623.89,144.124,146.077,#FF0000,0.1,-342.639
11409,0,1,3171.83,635.373,5,156020,635.273,636.676,140.435,140.435,#FF0000,0.1,-364.499
11410,0,1,7212.18,401.684,18,156005,401.584,402.397,0.4115,0.4115,#FF0000,0.1,-435.236
11411,0,1,17231.5,862.581,20,155955,862.631,863.733,160.465,160.465,#FF0000,0.1,-648.894
11412,0,1,3306.74,827.693,4,155926,827.593,829.297,129.083,129.083,#FF0000,0.1,-430.004
11413,0,1,971.836,972.843,1,155883,972.743,975.952,130.805,130.805,#FF0000,0.1,-361.455
11414,0,1,1938.27,970.142,2,155864,970.042,972.747,129.083,129.083,#FF0000,0.1,-352.943
11415,0,1,11930.6,702.808,17,155853,702.767,703.851,162.752,162.752,#FF0000,0.1,-417.266
11416,0,1,12584,467.08,27,155812,467.055,467.774,4.36067,4.36067,#FF0000,0.1,-479.565
11417,0,1,2516.87,630.226,4,155811,630.126,631.579,140.435,140.435,#FF0000,0.1,-372.9
11418,0,1,14683.7,816.769,18,136175,816.78,817.871,152.405,152.405,#FF0000,0.1,-559.859
11418,0,1,14683.7,668.449,22,155768,668.44,669.369,151.476,151.476,#FF0000,0.1,-559.859
11419,0,1,2867.83,956.952,3,155755,956.852,959.057,140.435,140.435,#FF0000,0.1,-353.499
11420,0,1,22496.8,938.374,24,155720,938.483,939.519,155.172,155.172,#FF0000,0.1,-725.709
11421,0,1,5886.31,736.797,8,155717,736.697,738.024,145.552,145.552,#FF0000,0.1,-360.241
11422,0,1,2940.38,736.103,4,155587,736.003,737.707,128.305,128.305,#FF0000,0.1,-414.344
11423,0,1,12573.8,662.785,19,155580,662.79,663.729,151.034,151.034,#FF0000,0.1,-371.273
11424,0,1,20207.5,963.271,21,155540,963.362,964.469,122.65,122.65,#FF0000,0.1,-621.204
11425,0,1,7226.97,1033.43,7,155533,1033.33,1035.11,140.043,140.043,#FF0000,0.1,-418.864
11426,0,1,18189.2,700.591,26,155532,700.606,701.5,148.863,148.863,#FF0000,0.1,-442.974
11427,0,1,12077.1,930.015,13,64733.2,929.992,931.348,154.216,154.216,#FF0000,0.1,-476.868
11427,0,1,12077.1,711.425,17,155530,711.384,712.468,149.389,149.389,#FF0000,0.1,-476.868
11428,0,1,6891.19,862.406,8,155495,862.306,863.759,149.389,149.389,#FF0000,0.1,-373.069
11429,0,1,7058.16,883.278,8,155433,883.178,884.756,143.003,143.003,#FF0000,0.1,-548.746
11430,0,1,3275.15,819.795,4,155391,819.695,821.398,139.637,139.637,#FF0000,0.1,-363.494
11431,0,2,3511.03,878.764,4,271991,878.664,880.618,137.868,140.816,#FF0000,0.1,-412.017
11432,0,1,6191.71,885.537,7,155337,885.437,887.069,122.65,122.65,#FF0000,0.1,-781.068
11433,0,1,1949.12,975.566,2,155323,975.466,978.171,134.352,134.352,#FF0000,0.1,-411.35
11434,0,1,660.554,661.561,1,155314,661.461,663.667,145.09,145.09,#FF0000,0.1,-360.185
11435,0,1,2690.05,673.521,4,155303,673.421,675.124,136.261,136.261,#FF0000,0.1,-747.187
11436,0,1,2911.28,971.433,3,155299,971.333,973.537,134.352,134.352,#FF0000,0.1,-474.081
11437,0,1,3297.34,825.344,4,155271,825.244,826.947,137.383,137.383,#FF0000,0.1,-433.424
11438,0,1,6479.9,648.998,10,155268,648.898,650.1,134.352,134.352,#FF0000,0.1,-447.647
11439,0,1,8112.03,902.344,9,155226,902.244,903.781,144.124,144.124,#FF0000,0.1,-1303.3
11440,0,1,6828.5,683.857,10,155149,683.757,684.96,148.863,148.863,#FF0000,0.1,-549.74
11441,0,1,499.663,500.67,1,155118,500.57,502.775,127.533,127.533,#FF0000,0.1,-339.146
11442,0,1,2695.32,674.838,4,155110,674.738,676.442,127.912,127.912,#FF0000,0.1,-397.294
11443,0,2,5817.72,832.11,7,244467,832.01,833.498,141.855,146.762,#FF0000,0.1,-668.499
11444,0,1,1141.94,1142.95,1,155093,1142.85,1146.06,133.938,133.938,#FF0000,0.1,-350.872
11445,0,1,1898.24,1899.25,1,155078,1899.15,1904.36,129.42,129.42,#FF0000,0.1,-352.888
11446,0,1,6395.5,711.618,9,155052,711.518,712.832,140.043,140.043,#FF0000,0.1,-696.153
11447,0,1,17898.2,895.917,20,155045,895.968,897.07,123.725,123.725,#FF0000,0.1,-1260.85
11448,0,1,5571.72,796.967,7,155016,796.867,798.355,127.533,127.533,#FF0000,0.1,-467.521
11449,0,1,6531.52,726.732,9,155010,726.632,727.945,127.912,127.912,#FF0000,0.1,-378.391
11450,0,1,10845,678.82,16,154969,678.782,679.859,143.708,143.708,#FF0000,0.1,-361.826
11451,0,1,2118.58,1060.3,2,154903,1060.2,1062.9,123.725,123.725,#FF0000,0.1,-637.916
11452,0,3,7152.89,795.773,9,273502,795.673,797.098,147.151,155.172,#FF0000,0.1,-356.245
11453,0,1,13704.3,857.524,16,154845,857.549,858.689,147.942,147.942,#FF0000,0.1,-767.997
11454,0,1,10124.8,779.836,13,154796,779.813,781.015,147.942,147.942,#FF0000,0.1,-877.139
11455,0,1,23617.1,875.716,27,154781,875.839,876.782,122.242,122.242,#FF0000,0.1,-712.196
11456,0,3,5172.47,739.932,7,381215,739.832,741.321,142.32,149.903,#FF0000,0.1,-438.494
11457,0,6,3315.05,664.017,5,453675,663.917,665.32,27.1675,38.409,#FF0000,0.1,-374.112
11458,0,1,1563.92,782.967,2,154676,782.867,785.071,128.751,128.751,#FF0000,0.1,-344.241
11459,0,1,1429.18,1430.19,1,154672,1430.09,1433.29,136.261,136.261,#FF0000,0.1,-361.994
11460,0,1,10996.4,734.1,15,154632,734.067,735.203,146.077,146.077,#FF0000,0.1,-627.062
11461,0,1,3183.87,1062.3,3,154631,1062.2,1064.4,121.197,121.197,#FF0000,0.1,-796.124
11462,0,1,11846.2,624.492,19,154600,624.445,625.384,144.513,144.513,#FF0000,0.1,-456.655
11463,0,1,11877.7,594.893,20,154549,594.843,595.745,154.66,154.66,#FF0000,0.1,-356.624
11464,0,1,17061.1,813.44,21,154528,813.483,814.495,153.761,153.761,#FF0000,0.1,-696.512
11465,0,1,4935.35,706.057,7,154492,705.957,707.303,141.855,141.855,#FF0000,0.1,-1036.67
11466,0,1,5535.66,791.817,7,154460,791.717,793.205,143.345,143.345,#FF0000,0.1,-362.305
11467,0,2,4018.46,575.073,7,284858,574.973,576.175,2.55067,3.813,#FF0000,0.1,-539.308
11468,0,2,1626.91,1627.92,1,305611,1627.82,1632.03,140.816,141.368,#FF0000,0.1,-339.475
11469,0,1,12483.4,1041.29,12,154406,1041.36,1042.73,124.599,124.599,#FF0000,0.1,-202.876
11469,0,1,12483.4,961.268,13,83872.8,961.323,962.602,120.15,120.15,#FF0000,0.1,-202.876
11469,0,1,12483.4,833.234,15,42290.9,833.267,834.403,120.15,120.15,#FF0000,0.1,-202.876
11470,0,1,17590.1,1257.44,14,79003.8,1257.55,1259.04,154.216,154.216,#FF0000,0.1,-820.955
11470,0,2,17590.1,880.51,20,246535,880.561,881.663,151.034,159.34,#FF0000,0.1,-820.955
11471,0,1,22320.4,1241.03,18,32894.5,1241.21,1242.52,188.242,188.242,#FF0000,0.1,-184.182
11471,0,2,22320.4,1015.57,22,84862.6,1015.7,1016.81,186.27,186.27,#FF0000,0.1,-184.182
11471,0,1,22320.4,893.824,25,116294,893.924,894.926,188.9,188.9,#FF0000,0.1,-184.182
11471,0,2,22320.4,859.484,26,251236,859.577,860.548,186.27,188.242,#FF0000,0.1,-184.182
11471,0,1,22320.4,827.689,27,109461,827.775,828.717,186.928,186.928,#FF0000,0.1,-184.182
11471,0,1,22320.4,798.165,28,103476,798.244,799.16,186.928,186.928,#FF0000,0.1,-184.182
11471,0,1,22320.4,770.676,29,106614,770.749,771.641,188.9,188.9,#FF0000,0.1,-184.182
11471,0,1,22320.4,745.021,30,111718,745.088,745.956,187.59,187.59,#FF0000,0.1,-184.182
11472,0,1,8610.77,862.084,10,154324,861.984,863.387,150.256,150.256,#FF0000,0.1,-1222.27
11473,0,1,7281.94,911.249,8,154306,911.149,912.728,135.876,135.876,#FF0000,0.1,-434.398
11474,0,1,11152.2,797.59,14,154304,797.562,798.764,150.642,150.642,#FF0000,0.1,-579.861
11475,0,1,956.036,957.043,1,154303,956.943,960.151,133.938,133.938,#FF0000,0.1,-347.086
